distributor,counter_type,peak_enabled,day_time_type,rate_occurrence,cost_type,amount_eur,tax_pct,time_of_day_start,time_of_day_end,kw_from,kw_to,date_start,date_end,
ores_hainaut,simple,,day,per_kwh,distribution_day,0.0736887,21,7:00:00,22:00:00,,, 2022-01-01, 2022-02-28,
ores_hainaut,simple,,night,per_kwh,distribution_night,0.0378802,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_hainaut,simple,,night_excl,per_kwh,distribution_night_excl,0.0286788,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_hainaut,smart,false,simple,per_kwh,distribution_simple,0.0687572,21,,,,, 2022-01-01, 2022-02-28,
ores_hainaut,smart,false,day,per_kwh,distribution_day,0.0736887,21,7:00:00,22:00:00,,, 2022-01-01, 2022-02-28,
ores_hainaut,smart,false,night,per_kwh,distribution_night,0.0378802,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_hainaut,smart,false,night_excl,per_kwh,distribution_night_excl,0.0286788,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_hainaut,smart,true,simple,per_kwh,distribution_simple,0.0073351,21,,,,, 2022-01-01, 2022-02-28,
ores_hainaut,smart,true,day,per_kwh,distribution_day,0.00733510,21,7:00:00,22:00:00,,, 2022-01-01, 2022-02-28,
ores_hainaut,smart,true,night,per_kwh,distribution_night,0.00733510,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_hainaut,smart,true,night_excl,per_kwh,distribution_night_excl,0.0073351,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_hainaut,smart,true,,annual_per_kw,peak,4.6632353,21,,,,, 2022-01-01, 2022-02-28,Pointe historique pendant la période tarifaire de pointe
ores_hainaut,smart,true,,annual_per_kw,peak_monthly_avrg,1.5544118,21,,,,, 2022-01-01, 2022-02-28,Pointe du mois pendant la période tarifaire de pointe
ores_hainaut,,,,annual_per_kw,prosumer,71.0361078,21,,,,, 2022-01-01, 2022-02-28,
ores_hainaut,,,,per_kwh,public_service,0.0106564,21,,,,, 2022-01-01, 2022-02-28,
ores_hainaut,,,,per_kwh,road_fee,0.00298,21,,,,, 2022-01-01, 2022-02-28,
ores_hainaut,,,,per_kwh,corp_tax,0.0044324,21,,,,, 2022-01-01, 2022-02-28,
ores_hainaut,,,,per_kwh,other_tax,0.0000048,21,,,,, 2022-01-01, 2022-02-28,
ores_hainaut,,,,per_kwh,reg_balance,0.0027713,21,,,,, 2022-01-01, 2022-02-28,
ores_hainaut,,,,monthly,accise,4.74801887,21,,,,, 2022-01-01, 2022-02-28,
ores_hainaut,,,,per_kwh,energy_contribution,0.00192642,21,,,,, 2022-01-01, 2022-02-28,
ores_hainaut,,,,per_kwh,green_certs,0.02858491,21,,,,, 2022-01-01, 2022-02-28,
ores_hainaut,,,,per_kwh,connection,0.00070755,21,,,,, 2022-01-01, 2022-02-28,
,,,,,,,,,,,,,,
ores_hainaut,,,,annual,management,12.9500000,6,,,,, 2022-03-01, 2022-12-31,
ores_hainaut,simple,,simple,per_kwh,distribution_simple,0.0687572,6,,,,, 2022-03-01, 2022-12-31,
ores_hainaut,simple,,day,per_kwh,distribution_day,0.0736887,6,7:00:00,22:00:00,,, 2022-03-01, 2022-12-31,
ores_hainaut,simple,,night,per_kwh,distribution_night,0.0378802,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_hainaut,simple,,night_excl,per_kwh,distribution_night_excl,0.0286788,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_hainaut,smart,false,simple,per_kwh,distribution_simple,0.0687572,6,,,,, 2022-03-01, 2022-12-31,
ores_hainaut,smart,false,day,per_kwh,distribution_day,0.0736887,6,7:00:00,22:00:00,,, 2022-03-01, 2022-12-31,
ores_hainaut,smart,false,night,per_kwh,distribution_night,0.0378802,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_hainaut,smart,false,night_excl,per_kwh,distribution_night_excl,0.0286788,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_hainaut,smart,true,simple,per_kwh,distribution_simple,0.0073351,6,,,,, 2022-03-01, 2022-12-31,
ores_hainaut,smart,true,day,per_kwh,distribution_day,0.00733510,6,7:00:00,22:00:00,,, 2022-03-01, 2022-12-31,
ores_hainaut,smart,true,night,per_kwh,distribution_night,0.00733510,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_hainaut,smart,true,night_excl,per_kwh,distribution_night_excl,0.0073351,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_hainaut,smart,true,,annual_per_kw,peak,4.6632353,6,,,,, 2022-03-01, 2022-12-31,Pointe historique pendant la période tarifaire de pointe
ores_hainaut,smart,true,,annual_per_kw,peak_monthly_avrg,1.5544118,6,,,,, 2022-03-01, 2022-12-31,Pointe du mois pendant la période tarifaire de pointe
ores_hainaut,,,,annual_per_kw,prosumer,71.0361078,6,,,,, 2022-03-01, 2022-12-31,
ores_hainaut,,,,per_kwh,public_service,0.0106564,6,,,,, 2022-03-01, 2022-12-31,
ores_hainaut,,,,per_kwh,road_fee,0.00298,6,,,,, 2022-03-01, 2022-12-31,
ores_hainaut,,,,per_kwh,corp_tax,0.0044324,6,,,,, 2022-03-01, 2022-12-31,
ores_hainaut,,,,per_kwh,other_tax,0.0000048,6,,,,, 2022-03-01, 2022-12-31,
ores_hainaut,,,,per_kwh,reg_balance,0.0027713,6,,,,, 2022-03-01, 2022-12-31,
ores_hainaut,,,,monthly,accise,4.74801887,6,,,,, 2022-03-01, 2022-12-31,
ores_hainaut,,,,per_kwh,energy_contribution,0.00192642,6,,,,, 2022-03-01, 2022-12-31,
ores_hainaut,,,,per_kwh,green_certs,0.02858491,6,,,,, 2022-03-01, 2022-12-31,
ores_hainaut,,,,per_kwh,connection,0.00070755,6,,,,, 2022-03-01, 2022-12-31,
,,,,,,,,,,,,,,
ores_hainaut,,,,annual,management,12.83,6,,,,, 2023-01-01, 2023-12-31,
ores_hainaut,simple,,simple,per_kwh,distribution_simple,0.0689415,6,,,,, 2023-01-01, 2023-12-31,
ores_hainaut,simple,,day,per_kwh,distribution_day,0.0738938,6,7:00:00,22:00:00,,, 2023-01-01, 2023-12-31,
ores_hainaut,simple,,night,per_kwh,distribution_night,0.037934,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_hainaut,simple,,night_excl,per_kwh,distribution_night_excl,0.0286937,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_hainaut,smart,false,simple,per_kwh,distribution_simple,0.0689415,6,,,,, 2023-01-01, 2023-12-31,
ores_hainaut,smart,false,day,per_kwh,distribution_day,0.0738938,6,7:00:00,22:00:00,,, 2023-01-01, 2023-12-31,
ores_hainaut,smart,false,night,per_kwh,distribution_night,0.037934,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_hainaut,smart,false,night_excl,per_kwh,distribution_night_excl,0.0286937,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_hainaut,smart,true,simple,per_kwh,distribution_simple,0.0072599,6,,,,, 2023-01-01, 2023-12-31,
ores_hainaut,smart,true,day,per_kwh,distribution_day,0.0072599,6,7:00:00,22:00:00,,, 2023-01-01, 2023-12-31,
ores_hainaut,smart,true,night,per_kwh,distribution_night,0.0072599,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_hainaut,smart,true,night_excl,per_kwh,distribution_night_excl,0.0072599,6,22:00:00,7:00:00,,, 2023-01-01, 2023-12-31,
ores_hainaut,smart,true,,annual_per_kw,peak,4.6970137,6,,,,, 2023-01-01, 2023-12-31,Pointe historique pendant la période tarifaire de pointe
ores_hainaut,smart,true,,annual_per_kw,peak_monthly_avrg,1.5656712,6,,,,, 2023-01-01, 2023-12-31,Pointe du mois pendant la période tarifaire de pointe
ores_hainaut,,,,annual_per_kw,prosumer,70.1318758,6,,,,, 2023-01-01, 2023-12-31,
ores_hainaut,,,,per_kwh,public_service,0.0104888,6,,,,, 2023-01-01, 2023-12-31,
ores_hainaut,,,,per_kwh,road_fee,0.0030226,6,,,,, 2023-01-01, 2023-12-31,
ores_hainaut,,,,per_kwh,corp_tax,0.0044992,6,,,,, 2023-01-01, 2023-12-31,
ores_hainaut,,,,per_kwh,other_tax,0.0000048,6,,,,, 2023-01-01, 2023-12-31,
ores_hainaut,,,,per_kwh,reg_balance,0.0020944,6,,,,, 2023-01-01, 2023-12-31,
ores_hainaut,,,,monthly,accise,4.74801887,6,,,,, 2023-01-01, 2023-12-31,
ores_hainaut,,,,per_kwh,energy_contribution,0.00192642,6,,,,, 2023-01-01, 2023-12-31,
ores_hainaut,,,,per_kwh,green_certs,0.02858491,6,,,,, 2023-01-01, 2023-12-31,
ores_hainaut,,,,per_kwh,connection,0.00070755,6,,,,, 2023-01-01, 2023-12-31,
,,,,,,,,,,,,,,
ores_hainaut,,,,annual,management,12.83,6,,,,, 2024-01-01, 2024-12-31,
ores_hainaut,simple,,simple,per_kwh,distribution_simple,0.0683165,6,,,,, 2024-01-01, 2024-12-31,
ores_hainaut,simple,,day,per_kwh,distribution_day,0.0735182,6,7:00:00,22:00:00,,, 2024-01-01, 2024-12-31,
ores_hainaut,simple,,night,per_kwh,distribution_night,0.0360912,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_hainaut,simple,,night_excl,per_kwh,distribution_night_excl,0.0265682,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_hainaut,smart,false,simple,per_kwh,distribution_simple,0.0683165,6,,,,, 2024-01-01, 2024-12-31,
ores_hainaut,smart,false,day,per_kwh,distribution_day,0.0735182,6,7:00:00,22:00:00,,, 2024-01-01, 2024-12-31,
ores_hainaut,smart,false,night,per_kwh,distribution_night,0.0360912,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_hainaut,smart,false,night_excl,per_kwh,distribution_night_excl,0.0265682,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_hainaut,smart,true,simple,per_kwh,distribution_simple,0.0049533,6,,,,, 2024-01-01, 2024-12-31,
ores_hainaut,smart,true,day,per_kwh,distribution_day,0.0049533,6,7:00:00,22:00:00,,, 2024-01-01, 2024-12-31,
ores_hainaut,smart,true,night,per_kwh,distribution_night,0.0049533,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_hainaut,smart,true,night_excl,per_kwh,distribution_night_excl,0.0049533,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
ores_hainaut,smart,true,,annual_per_kw,peak,5.9569810,6,,,,, 2024-01-01, 2024-12-31,Pointe historique pendant la période tarifaire de pointe
ores_hainaut,smart,true,,annual_per_kw,peak_monthly_avrg,1.9856603,6,,,,, 2024-01-01, 2024-12-31,Pointe du mois pendant la période tarifaire de pointe
ores_hainaut,,,,annual_per_kw,prosumer,62.4472343,6,,,,, 2024-01-01, 2024-12-31,
ores_hainaut,,,,annual,injection,13.66,6,,,,, 2024-01-01, 2024-12-31,
ores_hainaut,,,,per_kwh,injection,2.7401973,6,,,,, 2024-01-01, 2024-12-31,
ores_hainaut,,,,per_kwh,public_service,0.0094786,6,,,,, 2024-01-01, 2024-12-31,
ores_hainaut,,,,per_kwh,road_fee,0.0030866,6,,,,, 2024-01-01, 2024-12-31,
ores_hainaut,,,,per_kwh,corp_tax,0.0047213,6,,,,, 2024-01-01, 2024-12-31,
ores_hainaut,,,,per_kwh,other_tax,0.0000069,6,,,,, 2024-01-01, 2024-12-31,
ores_hainaut,,,,monthly,accise,4.74801887,6,,,,, 2024-01-01, 2024-12-31,
ores_hainaut,,,,per_kwh,energy_contribution,0.00192642,6,,,,, 2024-01-01, 2024-12-31,
ores_hainaut,,,,per_kwh,green_certs,0.02858491,6,,,,, 2024-01-01, 2024-12-31,
ores_hainaut,,,,per_kwh,connection,0.00070755,6,,,,, 2024-01-01, 2024-12-31,
