distributor,counter_type,peak_enabled,day_time_type,rate_occurrence,cost_type,amount_eur,tax_pct,time_of_day_start,time_of_day_end,kw_from,kw_to,date_start,date_end,
ores_namur,simple,,night,per_kwh,distribution_night,0.0389629,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_namur,simple,,night_excl,per_kwh,distribution_night_excl,0.0284357,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_namur,smart,false,simple,per_kwh,distribution_simple,0.0757769,21,,,,, 2022-01-01, 2022-02-28,
ores_namur,smart,false,day,per_kwh,distribution_day,0.0815296,21,7:00:00,22:00:00,,, 2022-01-01, 2022-02-28,
ores_namur,smart,false,night,per_kwh,distribution_night,0.0389629,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_namur,smart,false,night_excl,per_kwh,distribution_night_excl,0.0284357,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_namur,smart,true,simple,per_kwh,distribution_simple,0.0045579,21,,,,, 2022-01-01, 2022-02-28,
ores_namur,smart,true,day,per_kwh,distribution_day,0.00455790,21,7:00:00,22:00:00,,, 2022-01-01, 2022-02-28,
ores_namur,smart,true,night,per_kwh,distribution_night,0.00455790,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_namur,smart,true,night_excl,per_kwh,distribution_night_excl,0.0045579,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_namur,smart,true,,annual_per_kw,peak,5.7430410,21,,,,, 2022-01-01, 2022-02-28,Pointe historique pendant la période tarifaire de pointe
ores_namur,smart,true,,annual_per_kw,peak_monthly_avrg,1.9143470,21,,,,, 2022-01-01, 2022-02-28,Pointe du mois pendant la période tarifaire de pointe
ores_namur,,,,annual_per_kw,prosumer,73.1400545,21,,,,, 2022-01-01, 2022-02-28,
ores_namur,,,,per_kwh,public_service,0.0085229,21,,,,, 2022-01-01, 2022-02-28,
ores_namur,,,,per_kwh,road_fee,0.00292,21,,,,, 2022-01-01, 2022-02-28,
ores_namur,,,,per_kwh,corp_tax,0.0048459,21,,,,, 2022-01-01, 2022-02-28,
ores_namur,,,,per_kwh,other_tax,0.0000081,21,,,,, 2022-01-01, 2022-02-28,
ores_namur,,,,per_kwh,reg_balance,0.0015660,21,,,,, 2022-01-01, 2022-02-28,
ores_namur,,,,monthly,accise,4.74801887,21,,,,, 2022-01-01, 2022-02-28,
ores_namur,,,,per_kwh,energy_contribution,0.00192642,21,,,,, 2022-01-01, 2022-02-28,
ores_namur,,,,per_kwh,green_certs,0.02858491,21,,,,, 2022-01-01, 2022-02-28,
ores_namur,,,,per_kwh,connection,0.00070755,21,,,,, 2022-01-01, 2022-02-28,
,,,,,,,,,,,,,,
ores_namur,,,,annual,management,12.9500000,6,,,,, 2022-03-01, 2022-12-31,
ores_namur,simple,,simple,per_kwh,distribution_simple,0.0757769,6,,,,, 2022-03-01, 2022-12-31,
ores_namur,simple,,day,per_kwh,distribution_day,0.0815296,6,7:00:00,22:00:00,,, 2022-03-01, 2022-12-31,
ores_namur,simple,,night,per_kwh,distribution_night,0.0389629,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
