distributor,counter_type,peak_enabled,day_time_type,rate_occurrence,cost_type,amount_eur,tax_pct,time_of_day_start,time_of_day_end,kw_from,kw_to,date_start,date_end,
ores_brabant_wallon,,,,per_kwh,connection,0.00070755,21,,,,, 2021-01-01, 2021-12-31,
,,,,,,,,,,,,,,
ores_brabant_wallon,,,,annual,management,12.95,21,,,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,simple,,simple,per_kwh,distribution_simple,0.0662317,21,,,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,simple,,day,per_kwh,distribution_day,0.0713394,21,7:00:00,22:00:00,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,simple,,night,per_kwh,distribution_night,0.0336425,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,simple,,night_excl,per_kwh,distribution_night_excl,0.0243996,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,smart,false,simple,per_kwh,distribution_simple,0.0662317,21,,,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,smart,false,day,per_kwh,distribution_day,0.0713394,21,7:00:00,22:00:00,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,smart,false,night,per_kwh,distribution_night,0.0336425,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,smart,false,night_excl,per_kwh,distribution_night_excl,0.0243996,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,smart,true,simple,per_kwh,distribution_simple,0.0037238,21,,,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,smart,true,day,per_kwh,distribution_day,0.0037238,21,7:00:00,22:00:00,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,smart,true,night,per_kwh,distribution_night,0.0037238,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,smart,true,night_excl,per_kwh,distribution_night_excl,0.0037238,21,22:00:00,7:00:00,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,smart,true,,annual_per_kw,peak,5.1814393,21,,,,, 2022-01-01, 2022-02-28,Pointe historique pendant la période tarifaire de pointe
ores_brabant_wallon,smart,true,,annual_per_kw,peak,1.7271464,21,,,,, 2022-01-01, 2022-02-28,Pointe du mois pendant la période tarifaire de pointe
ores_brabant_wallon,,,,annual_per_kw,prosumer,65.7115318,21,,,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,,,,per_kwh,public_service,0.0067986,21,,,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,,,,per_kwh,road_fee,0.0028711,21,,,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,,,,per_kwh,corp_tax,0.0036569,21,,,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,,,,per_kwh,other_tax,0.0000115,21,,,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,,,,per_kwh,reg_balance,0.0009659,21,,,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,,,,monthly,accise,4.74801887,21,,,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,,,,per_kwh,energy_contribution,0.00192642,21,,,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,,,,per_kwh,green_certs,0.02858491,21,,,,, 2022-01-01, 2022-02-28,
ores_brabant_wallon,,,,per_kwh,connection,0.00070755,21,,,,, 2022-01-01, 2022-02-28,
,,,,,,,,,,,,,,
ores_brabant_wallon,,,,annual,management,12.95,6,,,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,simple,,simple,per_kwh,distribution_simple,0.0662317,6,,,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,simple,,day,per_kwh,distribution_day,0.0713394,6,7:00:00,22:00:00,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,simple,,night,per_kwh,distribution_night,0.0336425,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,simple,,night_excl,per_kwh,distribution_night_excl,0.0243996,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,smart,false,simple,per_kwh,distribution_simple,0.0662317,6,,,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,smart,false,day,per_kwh,distribution_day,0.0713394,6,7:00:00,22:00:00,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,smart,false,night,per_kwh,distribution_night,0.0336425,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,smart,false,night_excl,per_kwh,distribution_night_excl,0.0243996,6,22:00:00,7:00:00,,, 2022-03-01, 2022-12-31,
ores_brabant_wallon,smart,true,simple,per_kwh,distribution_simple,0.0037238,6,,,,, 2022-03-01, 2022-12-31,
